S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
CONTIG	k105_95114	1613	unaligned
CONTIG	k105_37856	7571	unaligned
CONTIG	k105_45221	5845	unaligned
CONTIG	k105_98559	604	unaligned
1387707	1387775	935	867	Conexibacter_woesei_Iso977N_NZ_AUKG01000002.1	k105_100766	95.65		True
CONTIG	k105_100766	19166	correct_unaligned
1388743	1388824	99	18	Conexibacter_woesei_Iso977N_NZ_AUKG01000002.1	k105_15383	97.56		True
CONTIG	k105_15383	2806	correct_unaligned
CONTIG	k105_108958	789	unaligned
1392296	1392397	1	102	Conexibacter_woesei_Iso977N_NZ_AUKG01000002.1	k105_128370	95.1		True
CONTIG	k105_128370	666	correct_unaligned
CONTIG	k105_143969	36014	unaligned
1392293	1392397	752	648	Conexibacter_woesei_Iso977N_NZ_AUKG01000002.1	k105_54136	95.24		True
CONTIG	k105_54136	752	correct_unaligned
1392298	1392397	741	642	Conexibacter_woesei_Iso977N_NZ_AUKG01000002.1	k105_64930	96.0		True
CONTIG	k105_64930	741	correct_unaligned
1391677	1391758	1	82	Conexibacter_woesei_Iso977N_NZ_AUKG01000002.1	k105_160951	100.0		True
CONTIG	k105_160951	605	correct_unaligned
1388751	1388830	17	96	Conexibacter_woesei_Iso977N_NZ_AUKG01000002.1	k105_67850	95.0		True
CONTIG	k105_67850	1494	correct_unaligned
1388458	1388530	415	487	Conexibacter_woesei_Iso977N_NZ_AUKG01000002.1	k105_77970	98.63		True
CONTIG	k105_77970	593	correct
1391675	1391772	1056	959	Conexibacter_woesei_Iso977N_NZ_AUKG01000002.1	k105_173036	95.92		True
CONTIG	k105_173036	1056	correct_unaligned
454983	455060	858	935	Conexibacter_woesei_Iso977N_NZ_AUKG01000003.1	k105_167025	100.0		True
CONTIG	k105_167025	1028	correct_unaligned
